Case,index,REF_gradU_11,REF_gradU_12,REF_gradU_13,REF_gradU_21,REF_gradU_22,REF_gradU_23,REF_gradU_31,REF_gradU_32,REF_gradU_33,w1,w2,w3,w4,w5,w6
squareDuctAve_Re_1100,102,0.0,0.25093013,1.3542352,0.0,-0.00045168004,-0.0009325475,0.0,6.4019936e-05,0.0004275429,-13.211622943019474,-0.027612518753612852,0.004252261447673302,-18.420607558817835,-1.5938660073787165e-05,-18.420679008347946
squareDuctAve_Re_1100,103,-4.291203e-16,0.2058186,1.5270425,4.1906066e-19,-0.00042624533,-0.0012552382,-1.04765365e-19,3.5781064e-05,0.0004964483,-13.00003117891721,-0.034402484698994575,0.004235011026844057,-18.42057157521354,-1.9005444268158783e-05,-18.420679089600966
squareDuctAve_Re_1100,104,0.0,0.19534145,1.6107626,-3.5982235e-21,-0.00047393204,-0.0014468024,4.4978057000000005e-22,2.516099e-05,0.00051725743,-12.8206748840173,-0.03618851278770153,0.003330560851030399,-18.09386732207034,-0.042239005446391815,-18.417951153468444
squareDuctAve_Re_1100,105,-3.045113e-16,0.19006796,2.0077567,2.9737319999999995e-19,-0.00052844343,-0.0024153115,-7.434353e-20,8.500153e-06,0.00058241445,-12.577351835419602,-0.03999158285997241,0.0020388719532768254,-17.574312064900592,-0.10830735549726503,-18.41375064061201
squareDuctAve_Re_1100,106,0.0,0.20693286,2.123309,0.0,-0.00059179566,-0.002716616,0.0,-1.1251943e-05,0.000574486,-12.378456717620761,-0.042512484939976204,0.000263086378027576,-17.174470611587783,-0.17788942942369454,-18.407983047579712
squareDuctAve_Re_1100,107,6.953707e-16,0.17309326,2.2978606,-1.1278617e-18,-0.0004901269,-0.003184107,8.48839e-20,-1.8158986e-05,0.00055449724,-12.235495156942322,-0.043297076097052495,-0.0009369127504790907,-16.888749072909732,-0.18620768998431408,-18.40936213246368
squareDuctAve_Re_1100,108,-1.9960513e-16,0.16954762,2.588412,0.0,-0.0004610582,-0.0039054947,0.0,-2.7204622e-05,0.00045651724,-12.05361342778054,-0.0428396010235846,-0.002653965636701175,-16.522662562080793,-0.2152998662867738,-18.408466664522027
squareDuctAve_Re_1100,109,0.0,0.16163357,2.5926325,0.0,-0.00033960404,-0.0039149327,0.0,-4.5284607e-05,0.0004544586,-11.912753161644247,-0.04126231326322259,-0.003821961165362589,-16.254223978670257,-0.2084595913823173,-18.41064822606228
squareDuctAve_Re_1100,110,8.836312300000001e-16,0.16862746,2.8736289,-1.7258446999999998e-18,-0.00021435236,-0.004441059,2.6966327e-20,-6.8768124e-05,0.00028234915,-11.743771721264844,-0.03814292505991362,-0.006574145563141281,-15.96212497515351,-0.19675731720406767,-18.41280182505932
squareDuctAve_Re_1100,111,1.1190754e-15,0.19035053,3.0343816,-1.0928453e-18,-0.00012771062,-0.0045672986,8.537871e-21,-0.00010716696,0.00013596614,-11.594173193543076,-0.03270449538426458,-0.009389245259234338,-15.70622612797659,-0.20755331454553344,-18.412736628622714
squareDuctAve_Re_1100,112,1.3809873e-15,0.14737062,3.4370558,-1.3486228999999998e-18,0.00012303052,-0.0044253725,-4.2144449999999996e-20,-8.012524e-05,-0.0003019042,-11.41477622387735,-0.02212017382619013,-0.013604923159678461,-15.425009610853676,-0.20392989901480282,-18.413724135416263
squareDuctAve_Re_1100,113,-1.7601423e-15,0.13351692,3.498,1.7188892999999998e-18,0.0004471911,-0.0042554284,1.0743058e-19,-8.7616674e-05,-0.00036621065,-11.29494753313745,-0.01271459912383833,-0.015635638672684492,-15.238027729684633,-0.19318876352080963,-18.414799039922038
squareDuctAve_Re_1100,114,-4.2912044e-16,0.18504253,3.7527883,4.1906286e-19,0.0009601847,-0.003378265,5.2382896e-20,-0.0001917763,-0.00076933426,-11.129793998907786,0.004396377180190493,-0.019699357628719275,-14.99799749363816,-0.19458354691623875,-18.41512345518188
squareDuctAve_Re_1100,115,0.0,0.13036245,3.9784567,0.0,0.00086810597,-0.002011448,0.0,-0.00010262369,-0.0011824596,-10.988241107447326,0.0241284024950419,-0.02310289173619572,-14.790991396489684,-0.19594268038674287,-18.41535882491045
squareDuctAve_Re_1100,116,0.0,0.12809518,4.3083797,0.0,0.0013847592,0.0011167894,0.0,-0.00011679456,-0.0017918295,-10.851890227487496,0.0471865664839759,-0.025847504544490543,-14.588682296396371,-0.19392250762115631,-18.415735354498647
squareDuctAve_Re_1100,117,8.573883500000001e-16,0.12178526,4.3256807,8.372923999999999e-19,0.0019315489,0.0012899528,-2.0932346e-19,-0.00012249926,-0.0018278321,-10.743902179485838,0.06717170476675353,-0.026747870678047177,-14.42167647069453,-0.18723673371258823,-18.416258278837148
squareDuctAve_Re_1100,118,0.0,0.13957156,4.6489444,0.0,0.0027084837,0.0063316873,0.0,-0.00019259038,-0.0025408254,-10.602081469358701,0.09563093994710728,-0.028878852716515056,-14.202060464925417,-0.19009814574433534,-18.416354994009875
squareDuctAve_Re_1100,119,-1.1903696e-15,0.11432171,4.900586,-2.324942e-18,0.0026136138,0.0113483835,2.9061742e-19,-0.00012465176,-0.003130992,-10.493006382841662,0.11931680500880207,-0.029308729948135926,-14.022452395151396,-0.18830924743094457,-18.41660787873379
squareDuctAve_Re_1100,120,1.49298e-15,0.1144443,4.965161,5.8319674e-18,0.0032885135,0.013081072,-3.6449615e-19,-0.00014006905,-0.003290048,-10.398137098975662,0.14081989366949405,-0.029165275741735112,-13.856158494760429,-0.18107620243322292,-18.417049428959395
squareDuctAve_Re_1100,121,-1.4030581e-17,0.10172597,5.2554197,-5.480702e-20,0.003763189,0.021539368,3.4254373e-21,-0.000119512966,-0.0039614975,-10.290887457065628,0.1644575876616759,-0.02961733052164588,-13.671569540575016,-0.1749577732414239,-18.417418528021102
squareDuctAve_Re_1100,122,0.0,0.09441326,5.450248,-1.8507273e-17,0.0043790136,0.028129682,1.1567051e-18,-0.000111814334,-0.0045167743,-10.184221052573054,0.1878972317590948,-0.029736741654836193,-13.486057727481937,-0.16285968394717135,-18.417954243283194
squareDuctAve_Re_1100,123,2.2544737e-15,0.10442937,5.7097225,1.7613104000000002e-17,0.0054477802,0.039326347,-1.1008158e-18,-0.00014959057,-0.0051882467,-10.087310046315732,0.20921934185688873,-0.029690775452319927,-13.317354629081679,-0.14682643095939057,-18.418529757562577
squareDuctAve_Re_1100,124,-2.5179568e-15,0.10676115,5.9152675,-1.9671535000000002e-17,0.0064937426,0.05041254,6.1473613e-19,-0.00016537604,-0.0057145315,-9.994789581547815,0.23034875724147313,-0.029957165114525165,-13.15618582289973,-0.13069396031256197,-18.419018597512487
squareDuctAve_Re_1100,125,3.578246e-16,0.07748762,6.1848154,5.5910147e-18,0.0055574337,0.06738555,-1.7471935e-19,-8.4255e-05,-0.006368058,-9.915383596734907,0.24938412290125989,-0.02990983997146043,-13.018741654255606,-0.11295194057174462,-18.419459407861957
squareDuctAve_Re_1100,126,0.0,0.07731443,6.2568107,0.0,0.0065062405,0.073085375,0.0,-8.710295e-05,-0.0065239514,-9.853337802635956,0.2656266587411541,-0.029660738214530667,-12.909006047060913,-0.09898175277271387,-18.419751598908654
squareDuctAve_Re_1100,127,0.0,0.06473142,6.4354405,0.0,0.0066401856,0.087910965,0.0,-5.202289e-05,-0.0068893493,-9.785675942946686,0.28495821535932886,-0.029703564109506222,-12.794093882266834,-0.08238039964017224,-18.420036187911972
squareDuctAve_Re_1100,128,0.0,0.051838454,6.734711,0.0,0.006490731,0.11992678,0.0,-1.6951219e-05,-0.0072419564,-9.71957433383532,0.30749192434698347,-0.030171816131783498,-12.682317875789533,-0.061176489101652395,-18.420310018955618
squareDuctAve_Re_1100,129,0.0,0.042576056,6.7578964,0.0,0.0065629617,0.12300226,0.0,1.8228544e-05,-0.007240872,-9.68099999845988,0.32442878749198,-0.030218265147222517,-12.611492820946525,-0.04648081057560108,-18.420448656194278
squareDuctAve_Re_1100,130,0.0,0.031982355,6.888262,0.0,0.0062622507,0.14214268,0.0,5.731425e-05,-0.0071076485,-9.646243950636007,0.3448522739026442,-0.030149875302311162,-12.543449276480224,-0.030449618663791672,-18.42055426118466
squareDuctAve_Re_1100,131,-3.1702108e-15,0.021380592,7.0505853,-9.9069165e-17,0.005717404,0.1765613,1.5479533e-18,9.75804e-05,-0.006108926,-9.623542394576239,0.36802906363986093,-0.02958043164342165,-12.485443595850713,-0.010301854852927395,-18.420623515837892
squareDuctAve_Re_1100,132,1.7527591e-15,0.0111732185,7.0605874,5.477363000000001e-17,0.005111592,0.17952494,-4.2792012e-19,0.0001456992,-0.005965033,-9.619588496673138,0.3838459081272075,-0.02898614589591837,-12.45553051230332,0.003034099229202189,-18.420631716327435
squareDuctAve_Re_1100,133,2.9111904e-15,0.000112576054,7.095723,9.0974786e-17,0.004011714,0.20709911,-1.4214797999999998e-18,0.00017073333,-0.0039229337,-9.631901979037211,0.40203726726800987,-0.02784450912210589,-12.43870910083253,0.026071866649145767,-18.420575732842455
squareDuctAve_Re_1100,134,-1.4063857e-15,-0.010903989,7.086614,-4.3949562e-17,0.0027491795,0.21065527,1.7167813e-19,0.00019120345,-0.003490394,-9.653959134737244,0.4122326000710549,-0.027560812991827166,-12.446346392241448,0.04279678941534751,-18.420477240316387
squareDuctAve_Re_1100,135,-2.645002e-15,-0.024372034,6.9834833,-8.2656314e-17,0.0013228318,0.2237568,0.0,0.00021643206,-0.00095281244,-9.698055414710737,0.4217957767019329,-0.02681428030485098,-12.485098341832279,0.06602381853614576,-18.420261405358676
squareDuctAve_Re_1100,136,2.289211e-15,-0.037752047,6.8719487,1.4307568e-16,-0.00035923548,0.22500159,0.0,0.00022408538,0.00050176337,-9.74884244623292,0.42621016092083475,-0.026562127119309456,-12.545991747300718,0.0787945950573259,-18.420098225132662
squareDuctAve_Re_1100,137,-1.4013635e-15,-0.044872157,6.726759,-4.379245e-17,-0.0019234706,0.22170475,-1.7106484e-19,0.00016356159,0.0018993373,-9.80995761786345,0.42717169425850965,-0.02556402354989682,-12.61843432479021,0.07898940682472426,-18.420091847674566
squareDuctAve_Re_1100,138,0.0,-0.054297265,6.4902077,0.0,-0.0034577402,0.20998316,0.0,0.00016544922,0.0034916361,-9.882303105885864,0.4220284301981693,-0.023435457442634648,-12.67311446274957,0.06689519611553565,-18.420248973057678
squareDuctAve_Re_1100,139,1.2732255e-15,-0.057157483,6.3096104,3.978816000000001e-17,-0.0046434077,0.19832115,0.0,0.0001548796,0.004700341,-9.976879008859322,0.40366285605707947,-0.018868179923891195,-12.692887679964029,0.047194208287193104,-18.420459606527054
squareDuctAve_Re_1100,140,-9.308633e-16,-0.063490815,5.91918,-2.9089408e-17,-0.006747886,0.16469698,-4.5452324e-19,0.0001710175,0.006865085,-10.110596873191573,0.3579961154230575,-0.01211414977213806,-12.675090542604305,0.029527233414952864,-18.420594029456424
squareDuctAve_Re_1100,141,0.0,-0.05119624,5.7137814,0.0,-0.007458431,0.141553,0.0,0.00010397669,0.007874578,-10.25102845546155,0.28366314500214646,-0.007563521049279442,-12.63896998727019,0.021326466916034938,-18.42063718821159
squareDuctAve_Re_1100,142,-2.8454916e-15,-0.042863663,5.353138,-2.6954330000000002e-17,-0.008579193,0.08411887,-2.275136e-18,8.5915286e-05,0.009442963,-10.41335072126417,0.1617201745716415,-0.005511256825381925,-12.602230786484867,0.013146539498782226,-18.420663812708778
squareDuctAve_Re_1100,143,0.0,-0.023323607,5.205068,0.0,-0.009785279,0.04032161,0.0,6.0654125e-05,0.010135933,-10.514202541077246,0.01298727617902777,-0.008372408096814514,-12.58372798345877,0.004467057596170204,-18.4206745942672
squareDuctAve_Re_1100,144,-1.0622907e-15,-0.00064563967,5.153146,6.4836866e-20,-0.01037537,0.0028322455,-1.0373905999999998e-18,2.7849232e-05,0.010474933,-10.499733930081486,-0.10944494557505086,-0.011632665917685522,-12.585228919335643,-0.002683021810704322,-18.420671531864073
squareDuctAve_Re_1100,145,0.0,0.027323218,5.245694,0.0,-0.010128149,-0.06727631,0.0,-4.7575486e-05,0.01034847,-10.35671349733797,-0.2085486366421231,-0.011621284121310034,-12.583773629263725,-0.02045778787140148,-18.42063575310313
squareDuctAve_Re_1100,146,0.0,0.040192075,5.445405,0.0,-0.008887583,-0.11529089,0.0,-9.173911e-05,0.009426581,-10.193242807843296,-0.26325249516906096,-0.010251313398505966,-12.574903529436181,-0.027702631276148287,-18.42060756538945
squareDuctAve_Re_1100,147,0.0,0.05081203,5.628536,0.0,-0.007147407,-0.1433638,0.0,-0.0001436157,0.008338319,-10.041212147965307,-0.30439010732959637,-0.011026285781951741,-12.572181914098644,-0.02976729569282369,-18.42059621415291
squareDuctAve_Re_1100,148,3.1727669e-15,0.055992804,5.8930516,-1.3893721e-16,-0.0057342453,-0.17369147,1.5492033999999998e-18,-0.00018268515,0.0066785207,-9.93278952173225,-0.33746288483981535,-0.013520167393525972,-12.584565704575667,-0.02939218768850163,-18.420593948602384
squareDuctAve_Re_1100,149,-3.4555120000000004e-17,0.05356796,6.1824546,1.0798446e-18,-0.004275066,-0.19822474,-8.436318e-21,-0.00017888268,0.00444305,-9.851492907824436,-0.3720024185101541,-0.01761668929056949,-12.604565907593527,-0.03698546653662544,-18.420541405491846
squareDuctAve_Re_1100,150,0.0,0.057869736,6.3960032,0.0,-0.0031309694,-0.21188861,0.0,-0.00029879608,0.002917847,-9.81079093755952,-0.3984020947011,-0.020050437952715168,-12.611411539705161,-0.04785398326930249,-18.420454535318605
squareDuctAve_Re_1100,151,0.0,0.034091588,6.5904994,0.0,-0.00073317357,-0.21930604,0.0,-0.00017475024,0.0009974901,-9.77487866891947,-0.4261238431970846,-0.023437272668831683,-12.603443757821315,-0.05732764192454668,-18.420357868489695
squareDuctAve_Re_1100,152,1.1293479e-15,0.026429564,6.7005835,-3.5292220000000003e-17,0.00083996047,-0.2200276,-1.3785994e-19,-0.00020250182,-0.00044352608,-9.748548856007666,-0.4420426446718274,-0.027496113003795095,-12.594498566877053,-0.05021126239508984,-18.420411727104554
squareDuctAve_Re_1100,153,0.0,0.013764219,6.786826,0.0,0.0021758822,-0.21608652,0.0,-0.0001567876,-0.001903753,-9.732452671064516,-0.44428303124976876,-0.03072577783552406,-12.586268123537055,-0.04665636205761953,-18.42043049194448
squareDuctAve_Re_1100,154,-1.4400392e-15,0.0035143765,6.8422217,4.5001266e-17,0.0034316415,-0.19978926,7.0314416e-19,-0.00015685827,-0.0038897714,-9.728114129933777,-0.43841693471549004,-0.030583809776563185,-12.576894794529595,-0.0356276862786835,-18.420511365578957
squareDuctAve_Re_1100,155,-3.0379442e-15,-0.0070199515,6.841435,9.493572e-17,0.0040603695,-0.19685747,1.4833701999999998e-18,-0.000112362955,-0.0041510398,-9.734000204067842,-0.4331281918056204,-0.029463282882409896,-12.57986391815297,-0.022894868064029416,-18.42058165072955
squareDuctAve_Re_1100,156,0.0,-0.017004251,6.7653093,0.0,0.0046711983,-0.17069279,0.0,-8.527275e-05,-0.005470727,-9.753149944772789,-0.4252842020303058,-0.027973110033196847,-12.608879418668572,0.0059178608375504635,-18.42063349500904
squareDuctAve_Re_1100,157,0.0,-0.026455525,6.7039514,0.0,0.005071837,-0.15946066,0.0,-5.7816662e-05,-0.0057991846,-9.780118409156644,-0.4154509520934325,-0.027955219187144702,-12.659974540816414,0.028220444956108624,-18.420570864127917
squareDuctAve_Re_1100,158,0.0,-0.036743738,6.56901,0.0,0.0054896893,-0.13912526,0.0,-3.5095072e-05,-0.0061242823,-9.814028212822727,-0.40153539269720573,-0.029040957021022256,-12.726978280568868,0.044547703372329925,-18.420464617213565
squareDuctAve_Re_1100,159,1.853613e-15,-0.045133483,6.429445,-2.8962694e-17,0.0055237534,-0.122759596,-4.5254353e-19,-1.200365e-05,-0.006212779,-9.856802261064583,-0.38200158719173716,-0.030150073739506747,-12.809440863897697,0.061074870647385274,-18.420305069907098
squareDuctAve_Re_1100,160,0.0,-0.05360373,6.375025,0.0,0.005504122,-0.117071204,0.0,6.694962e-06,-0.006210513,-9.897283480164072,-0.3623998247582481,-0.03118289739372824,-12.886088403120734,0.07148167293988171,-18.42017349633461
squareDuctAve_Re_1100,161,-3.940321e-16,-0.063083,6.247213,6.156755e-18,0.005485085,-0.10488693,1.923984e-19,2.417885e-05,-0.006164043,-9.9565199045132,-0.3343390787281445,-0.0320155467168388,-12.989907346511943,0.08790820165946336,-18.419922260281783
squareDuctAve_Re_1100,162,1.193663e-15,-0.070998505,6.059271,-1.8651002e-17,0.0053631705,-0.08954821,-1.1656886e-18,3.9277464e-05,-0.0060008336,-10.023011090734748,-0.30465837234038207,-0.03218819251466682,-13.100640139130869,0.10537471374112678,-18.419590693255238
squareDuctAve_Re_1100,163,0.0,-0.09061135,5.819919,0.0,0.005925615,-0.07338548,0.0,7.71479e-05,-0.0056903046,-10.10714824238125,-0.2710825690629501,-0.031745052616123016,-13.232241906692513,0.12306123309938324,-18.41917680942906
squareDuctAve_Re_1100,164,-2.2396489e-17,-0.09641709,5.624871,3.4994535e-19,0.0056244526,-0.061786816,1.0935776e-20,8.8048604e-05,-0.005395027,-10.182991944956939,-0.2433495750946484,-0.031456287807742705,-13.350274290619957,0.13364190761818848,-18.41887550805861
squareDuctAve_Re_1100,165,0.0,-0.087727964,5.383779,0.0,0.0046786796,-0.049788967,0.0,6.976833e-05,-0.004974616,-10.276359573186308,-0.21456871801270946,-0.030338640357600925,-13.491740152859517,0.1481446952444965,-18.41841359818467
squareDuctAve_Re_1100,166,-1.4030581e-17,-0.09555277,5.1298237,1.0961405e-19,0.004272059,-0.039204903,0.0,8.300318e-05,-0.0044925474,-10.377625117503067,-0.18723245057277568,-0.02901235420910386,-13.645467715832732,0.16350421335453064,-18.417844267665174
squareDuctAve_Re_1100,167,-7.377643e-16,-0.10314847,5.126539,5.7637755e-18,0.0038159187,-0.03908605,1.8011876e-19,9.391227e-05,-0.004487919,-10.465709682206162,-0.1656104985407449,-0.028507948085535438,-13.784676030837959,0.1769729314183717,-18.41726656712876
squareDuctAve_Re_1100,168,0.0,-0.14118582,4.74419,0.0,0.004329828,-0.026655009,0.0,0.00017365484,-0.0037395405,-10.58825040152747,-0.1390572771109209,-0.02655960180518176,-13.973673872772283,0.1889026423672059,-18.416636593219216
squareDuctAve_Re_1100,169,0.0,-0.12277692,4.582601,0.0,0.0033603997,-0.022204733,0.0,0.00012528108,-0.0033968796,-10.703071533538548,-0.11667133935644426,-0.025151560695783177,-14.157023902658967,0.1974396729477684,-18.416079780724647
squareDuctAve_Re_1100,170,-1.5888821e-15,-0.11414658,4.363637,6.2065750000000004e-18,0.0027464053,-0.017344724,3.8790924e-19,0.00010167196,-0.0029373653,-10.833036552758541,-0.09472866854854554,-0.02300088158039131,-14.362611553035453,0.20158622283403627,-18.415648296843184
squareDuctAve_Re_1100,171,0.0,-0.12487531,4.294238,0.0,0.00233962,-0.015828911,0.0,0.00010802369,-0.002830106,-10.9354375755968,-0.078751587201173,-0.02243157370048829,-14.530349350051623,0.2031564599565534,-18.415350776950515
squareDuctAve_Re_1100,172,0.0,-0.15045904,3.8668027,0.0,0.0021110177,-0.009030516,0.0,0.00014482737,-0.0020536566,-11.099520606972295,-0.05608874319482929,-0.01914160714383582,-14.7922183983703,0.19997594293029922,-18.415150457242216
squareDuctAve_Re_1100,173,0.0,-0.13486803,3.7396016,0.0,0.0016904557,-0.007346443,0.0,0.00010273943,-0.0018305043,-11.21622024928023,-0.04192873053586544,-0.016708106226102228,-14.997735702491472,0.22046909496170491,-18.413565427618323
squareDuctAve_Re_1100,174,0.0,-0.16119854,3.6308963,0.0,0.0016583006,-0.006294663,0.0,0.00013849347,-0.0016533781,-11.336628850874282,-0.03081626872232842,-0.01472426409813579,-15.205418666357705,0.221569533666505,-18.413034024459954
squareDuctAve_Re_1100,175,0.0,-0.14607261,3.4318538,0.0,0.0010689996,-0.0044084145,0.0,9.017323e-05,-0.0013533467,-11.482306119689207,-0.018548994035862656,-0.012439331434021142,-15.460267807684714,0.225360926704589,-18.41209353036345
squareDuctAve_Re_1100,176,0.0,-0.16570888,3.0529757,0.0,0.0008274767,-0.0020526352,0.0,0.00010270136,-0.00087224273,-11.67080079532631,-0.006183842718239399,-0.009005823863803159,-15.7963847001461,0.22548480549986105,-18.41098817240701
squareDuctAve_Re_1100,177,-1.745863e-15,-0.1678734,2.8796868,7.166268e-19,0.000725685,-0.0012513496,2.1311784e-19,9.064637e-05,-0.00067856914,-11.798339471330845,0.0010075172106522416,-0.006624886218278152,-16.056320935872517,0.22663809104161886,-18.409815050312325
squareDuctAve_Re_1100,178,-1.0077151e-15,-0.1612206,2.5993876,4.9204834e-19,0.0004918187,-0.00043605067,1.2301224e-19,6.695172e-05,-0.00042526657,-11.96102703125329,0.007410190510945665,-0.005109395310355733,-16.370210383675467,0.20454264778162656,-18.41047631366376
squareDuctAve_Re_1100,179,0.0,-0.16947062,2.5971437,0.0,0.00028992444,-0.00043080695,0.0,5.4602657e-05,-0.00042349927,-12.096825938753305,0.011722764797020608,-0.0044710958574325265,-16.650144382225015,0.1854772529741625,-18.41096340793313
